,image,ruler,sticker,ink
3311,ISIC_0027617,0.0,0.0,0.0
3312,ISIC_0027618,0.0,0.0,0.0
3313,ISIC_0027619,0.0,0.0,0.0
3314,ISIC_0027620,0.0,0.0,0.0
3315,ISIC_0027621,0.0,0.0,0.0
3316,ISIC_0027622,0.0,0.0,0.0
3317,ISIC_0027623,0.0,0.0,0.0
3318,ISIC_0027624,0.0,0.0,0.0
3319,ISIC_0027625,0.0,0.0,0.0
3320,ISIC_0027626,1.0,0.0,0.0
3321,ISIC_0027627,1.0,0.0,0.0
3322,ISIC_0027628,0.0,0.0,0.0
3323,ISIC_0027629,1.0,0.0,0.0
3324,ISIC_0027630,0.0,0.0,0.0
3325,ISIC_0027631,1.0,0.0,0.0
3326,ISIC_0027632,0.0,0.0,0.0
3327,ISIC_0027633,0.0,0.0,0.0
3328,ISIC_0027634,0.0,0.0,0.0
3329,ISIC_0027635,0.0,0.0,0.0
3330,ISIC_0027636,0.0,0.0,0.0
3331,ISIC_0027637,0.0,0.0,0.0
3332,ISIC_0027638,0.0,0.0,0.0
3333,ISIC_0027639,0.0,0.0,0.0
3334,ISIC_0027640,0.0,0.0,0.0
3335,ISIC_0027641,0.0,0.0,0.0
3336,ISIC_0027642,0.0,0.0,0.0
3337,ISIC_0027643,0.0,0.0,0.0
3338,ISIC_0027644,0.0,0.0,0.0
3339,ISIC_0027645,1.0,0.0,0.0
3340,ISIC_0027646,0.0,0.0,0.0
3341,ISIC_0027647,0.0,0.0,0.0
3342,ISIC_0027648,1.0,0.0,0.0
3343,ISIC_0027649,1.0,0.0,0.0
3344,ISIC_0027650,0.0,0.0,0.0
3345,ISIC_0027651,0.0,0.0,0.0
3346,ISIC_0027652,1.0,0.0,0.0
3347,ISIC_0027653,0.0,0.0,0.0
3348,ISIC_0027654,1.0,0.0,0.0
3349,ISIC_0027655,0.0,0.0,0.0
3350,ISIC_0027656,0.0,0.0,0.0
3351,ISIC_0027657,0.0,0.0,0.0
3352,ISIC_0027658,0.0,0.0,0.0
3353,ISIC_0027659,1.0,0.0,0.0
3354,ISIC_0027660,0.0,0.0,0.0
3355,ISIC_0027661,0.0,0.0,0.0
3356,ISIC_0027662,1.0,0.0,0.0
3357,ISIC_0027663,1.0,0.0,0.0
3358,ISIC_0027664,0.0,0.0,0.0
3359,ISIC_0027665,0.0,0.0,0.0
3360,ISIC_0027666,0.0,0.0,0.0
3361,ISIC_0027667,0.0,0.0,0.0
3362,ISIC_0027668,0.0,0.0,0.0
3363,ISIC_0027669,0.0,0.0,0.0
3364,ISIC_0027670,0.0,0.0,0.0
3365,ISIC_0027671,1.0,0.0,0.0
3366,ISIC_0027672,0.0,0.0,0.0
3367,ISIC_0027673,0.0,0.0,0.0
3368,ISIC_0027674,0.0,0.0,0.0
3369,ISIC_0027675,0.0,0.0,0.0
3370,ISIC_0027676,0.0,0.0,0.0
3371,ISIC_0027677,1.0,0.0,0.0
3372,ISIC_0027678,0.0,0.0,0.0
3373,ISIC_0027679,1.0,0.0,0.0
3374,ISIC_0027680,0.0,0.0,0.0
3375,ISIC_0027681,0.0,0.0,0.0
3376,ISIC_0027682,0.0,0.0,0.0
3377,ISIC_0027683,0.0,0.0,0.0
3378,ISIC_0027684,1.0,0.0,0.0
3379,ISIC_0027685,0.0,0.0,0.0
3380,ISIC_0027686,0.0,0.0,0.0
3381,ISIC_0027687,0.0,0.0,0.0
3382,ISIC_0027688,0.0,0.0,0.0
3383,ISIC_0027689,0.0,0.0,0.0
3384,ISIC_0027690,0.0,0.0,0.0
3385,ISIC_0027691,0.0,0.0,0.0
3386,ISIC_0027692,0.0,0.0,0.0
3387,ISIC_0027693,0.0,0.0,0.0
3388,ISIC_0027694,0.0,0.0,0.0
3389,ISIC_0027695,0.0,0.0,0.0
3390,ISIC_0027696,0.0,0.0,0.0
3391,ISIC_0027697,1.0,0.0,0.0
3392,ISIC_0027698,0.0,0.0,0.0
3393,ISIC_0027699,0.0,0.0,0.0
3394,ISIC_0027700,1.0,0.0,0.0
3395,ISIC_0027701,0.0,0.0,0.0
3396,ISIC_0027702,1.0,0.0,0.0
3397,ISIC_0027703,0.0,0.0,0.0
3398,ISIC_0027704,1.0,0.0,0.0
3399,ISIC_0027705,0.0,0.0,0.0
3400,ISIC_0027706,0.0,0.0,0.0
3401,ISIC_0027707,0.0,0.0,0.0
3402,ISIC_0027708,1.0,0.0,0.0
3403,ISIC_0027709,1.0,0.0,0.0
3404,ISIC_0027710,0.0,0.0,0.0
3405,ISIC_0027711,1.0,0.0,0.0
3406,ISIC_0027712,0.0,0.0,0.0
3407,ISIC_0027713,1.0,0.0,0.0
3408,ISIC_0027714,1.0,0.0,0.0
3409,ISIC_0027715,0.0,0.0,0.0
3410,ISIC_0027716,0.0,0.0,0.0
3411,ISIC_0027717,0.0,0.0,0.0
3412,ISIC_0027718,1.0,0.0,0.0
3413,ISIC_0027719,0.0,0.0,0.0
3414,ISIC_0027720,0.0,0.0,0.0
3415,ISIC_0027721,1.0,0.0,0.0
3416,ISIC_0027722,0.0,0.0,0.0
3417,ISIC_0027723,0.0,0.0,0.0
3418,ISIC_0027724,1.0,0.0,0.0
3419,ISIC_0027725,0.0,0.0,0.0
3420,ISIC_0027726,0.0,0.0,0.0
3421,ISIC_0027727,1.0,0.0,0.0
3422,ISIC_0027728,0.0,0.0,0.0
3423,ISIC_0027729,0.0,0.0,0.0
3424,ISIC_0027730,0.0,0.0,0.0
3425,ISIC_0027731,0.0,0.0,0.0
3426,ISIC_0027732,0.0,0.0,0.0
3427,ISIC_0027733,0.0,0.0,0.0
3428,ISIC_0027734,1.0,0.0,0.0
3429,ISIC_0027735,0.0,0.0,0.0
3430,ISIC_0027736,0.0,0.0,0.0
3431,ISIC_0027737,1.0,0.0,0.0
3432,ISIC_0027738,1.0,0.0,0.0
3433,ISIC_0027739,0.0,0.0,0.0
3434,ISIC_0027740,0.0,0.0,0.0
3435,ISIC_0027741,0.0,0.0,0.0
3436,ISIC_0027742,1.0,0.0,0.0
3437,ISIC_0027743,0.0,0.0,0.0
3438,ISIC_0027744,0.0,0.0,0.0
3439,ISIC_0027745,0.0,0.0,0.0
3440,ISIC_0027746,0.0,0.0,0.0
3441,ISIC_0027747,0.0,0.0,0.0
3442,ISIC_0027748,0.0,0.0,0.0
3443,ISIC_0027749,0.0,0.0,0.0
3444,ISIC_0027750,0.0,0.0,0.0
3445,ISIC_0027751,0.0,0.0,0.0
3446,ISIC_0027752,0.0,0.0,0.0
3447,ISIC_0027753,1.0,0.0,0.0
3448,ISIC_0027754,1.0,0.0,0.0
3449,ISIC_0027755,0.0,0.0,0.0
3450,ISIC_0027756,1.0,0.0,0.0
3451,ISIC_0027757,1.0,0.0,0.0
3452,ISIC_0027758,0.0,0.0,0.0
3453,ISIC_0027759,0.0,0.0,0.0
3454,ISIC_0027760,1.0,0.0,0.0
3455,ISIC_0027761,0.0,0.0,0.0
3456,ISIC_0027762,0.0,0.0,0.0
3457,ISIC_0027763,0.0,0.0,0.0
3458,ISIC_0027764,0.0,0.0,0.0
3459,ISIC_0027765,0.0,0.0,0.0
3460,ISIC_0027766,1.0,0.0,0.0
3461,ISIC_0027767,0.0,0.0,0.0
3462,ISIC_0027768,0.0,0.0,0.0
3463,ISIC_0027769,1.0,0.0,0.0
3464,ISIC_0027770,0.0,0.0,0.0
3465,ISIC_0027771,0.0,0.0,0.0
3466,ISIC_0027772,0.0,0.0,0.0
3467,ISIC_0027773,0.0,0.0,0.0
3468,ISIC_0027774,1.0,0.0,0.0
3469,ISIC_0027775,0.0,0.0,0.0
3470,ISIC_0027776,0.0,0.0,0.0
3471,ISIC_0027777,0.0,0.0,0.0
3472,ISIC_0027778,0.0,0.0,0.0
3473,ISIC_0027779,0.0,0.0,0.0
3474,ISIC_0027780,1.0,0.0,0.0
3475,ISIC_0027781,1.0,0.0,0.0
3476,ISIC_0027782,0.0,0.0,0.0
3477,ISIC_0027783,1.0,0.0,0.0
3478,ISIC_0027784,0.0,0.0,0.0
3479,ISIC_0027785,0.0,0.0,0.0
3480,ISIC_0027786,0.0,0.0,0.0
3481,ISIC_0027787,0.0,0.0,0.0
3482,ISIC_0027788,1.0,0.0,0.0
3483,ISIC_0027789,1.0,0.0,0.0
3484,ISIC_0027790,0.0,0.0,0.0
3485,ISIC_0027791,0.0,0.0,0.0
3486,ISIC_0027792,0.0,0.0,0.0
3487,ISIC_0027793,0.0,0.0,0.0
3488,ISIC_0027794,0.0,0.0,0.0
3489,ISIC_0027795,1.0,0.0,0.0
3490,ISIC_0027796,0.0,0.0,0.0
3491,ISIC_0027797,1.0,0.0,0.0
3492,ISIC_0027798,0.0,0.0,0.0
3493,ISIC_0027799,0.0,0.0,0.0
3494,ISIC_0027800,0.0,0.0,0.0
3495,ISIC_0027801,0.0,0.0,0.0
3496,ISIC_0027802,0.0,0.0,0.0
3497,ISIC_0027803,0.0,0.0,0.0
3498,ISIC_0027804,0.0,0.0,0.0
3499,ISIC_0027805,0.0,0.0,0.0
3500,ISIC_0027806,1.0,0.0,0.0
3501,ISIC_0027807,0.0,0.0,0.0
3502,ISIC_0027808,0.0,0.0,0.0
3503,ISIC_0027809,0.0,0.0,0.0
3504,ISIC_0027810,0.0,0.0,0.0
3505,ISIC_0027811,1.0,0.0,0.0
3506,ISIC_0027812,0.0,0.0,0.0
3507,ISIC_0027813,0.0,0.0,0.0
3508,ISIC_0027814,0.0,0.0,0.0
3509,ISIC_0027815,1.0,0.0,0.0
3510,ISIC_0027816,0.0,0.0,0.0
3511,ISIC_0027817,0.0,0.0,0.0
3512,ISIC_0027818,0.0,0.0,0.0
3513,ISIC_0027819,0.0,0.0,0.0
3514,ISIC_0027820,1.0,0.0,0.0
3515,ISIC_0027821,0.0,0.0,0.0
3516,ISIC_0027822,1.0,0.0,0.0
3517,ISIC_0027823,0.0,0.0,0.0
3518,ISIC_0027824,0.0,0.0,0.0
3519,ISIC_0027825,0.0,0.0,0.0
3520,ISIC_0027826,0.0,0.0,0.0
3521,ISIC_0027827,0.0,0.0,0.0
3522,ISIC_0027828,0.0,0.0,0.0
3523,ISIC_0027829,0.0,0.0,0.0
3524,ISIC_0027830,0.0,0.0,0.0
3525,ISIC_0027831,1.0,0.0,0.0
3526,ISIC_0027832,0.0,0.0,0.0
3527,ISIC_0027833,0.0,0.0,0.0
3528,ISIC_0027834,0.0,0.0,0.0
3529,ISIC_0027835,0.0,0.0,0.0
3530,ISIC_0027836,0.0,0.0,0.0
3531,ISIC_0027837,0.0,0.0,0.0
3532,ISIC_0027838,0.0,0.0,0.0
3533,ISIC_0027839,1.0,0.0,0.0
3534,ISIC_0027840,0.0,0.0,0.0
3535,ISIC_0027841,0.0,0.0,0.0
3536,ISIC_0027842,0.0,0.0,0.0
3537,ISIC_0027843,0.0,0.0,0.0
3538,ISIC_0027844,0.0,0.0,0.0
3539,ISIC_0027845,0.0,0.0,0.0
3540,ISIC_0027846,0.0,0.0,0.0
3541,ISIC_0027847,1.0,0.0,0.0
3542,ISIC_0027848,1.0,0.0,0.0
3543,ISIC_0027849,1.0,0.0,0.0
3544,ISIC_0027850,0.0,0.0,0.0
3545,ISIC_0027851,1.0,0.0,0.0
3546,ISIC_0027852,0.0,0.0,0.0
3547,ISIC_0027853,0.0,0.0,0.0
3548,ISIC_0027854,0.0,0.0,0.0
3549,ISIC_0027855,0.0,0.0,0.0
3550,ISIC_0027856,0.0,0.0,0.0
3551,ISIC_0027857,0.0,0.0,0.0
3552,ISIC_0027858,0.0,0.0,0.0
3553,ISIC_0027859,0.0,0.0,0.0
3554,ISIC_0027860,0.0,0.0,0.0
3555,ISIC_0027861,1.0,0.0,0.0
3556,ISIC_0027862,0.0,0.0,0.0
3557,ISIC_0027863,0.0,0.0,0.0
3558,ISIC_0027864,0.0,0.0,0.0
3559,ISIC_0027865,0.0,0.0,0.0
3560,ISIC_0027866,0.0,0.0,0.0
3561,ISIC_0027867,0.0,0.0,0.0
3562,ISIC_0027868,0.0,0.0,0.0
3563,ISIC_0027869,0.0,0.0,0.0
3564,ISIC_0027870,0.0,0.0,0.0
3565,ISIC_0027871,0.0,0.0,0.0
3566,ISIC_0027872,1.0,0.0,0.0
3567,ISIC_0027873,1.0,0.0,0.0
3568,ISIC_0027874,1.0,0.0,0.0
3569,ISIC_0027875,0.0,0.0,0.0
3570,ISIC_0027876,0.0,0.0,0.0
3571,ISIC_0027877,0.0,0.0,0.0
3572,ISIC_0027878,1.0,0.0,0.0
3573,ISIC_0027879,0.0,0.0,0.0
3574,ISIC_0027880,0.0,0.0,0.0
3575,ISIC_0027881,0.0,0.0,0.0
3576,ISIC_0027882,0.0,0.0,0.0
3577,ISIC_0027883,0.0,0.0,0.0
3578,ISIC_0027884,0.0,0.0,0.0
3579,ISIC_0027885,0.0,0.0,0.0
3580,ISIC_0027886,0.0,0.0,0.0
3581,ISIC_0027887,0.0,0.0,0.0
3582,ISIC_0027888,0.0,0.0,0.0
3583,ISIC_0027889,0.0,0.0,0.0
3584,ISIC_0027890,0.0,0.0,0.0
3585,ISIC_0027891,0.0,0.0,0.0
3586,ISIC_0027892,0.0,0.0,0.0
3587,ISIC_0027893,1.0,0.0,0.0
3588,ISIC_0027894,0.0,0.0,0.0
3589,ISIC_0027895,0.0,0.0,0.0
3590,ISIC_0027896,0.0,0.0,0.0
3591,ISIC_0027897,0.0,0.0,0.0
3592,ISIC_0027898,1.0,0.0,0.0
3593,ISIC_0027899,0.0,0.0,0.0
3594,ISIC_0027900,0.0,0.0,0.0
3595,ISIC_0027901,0.0,0.0,0.0
3596,ISIC_0027902,0.0,0.0,0.0
3597,ISIC_0027903,0.0,0.0,0.0
3598,ISIC_0027904,0.0,0.0,0.0
3599,ISIC_0027905,0.0,0.0,0.0
3600,ISIC_0027906,0.0,0.0,0.0
3601,ISIC_0027907,0.0,0.0,0.0
3602,ISIC_0027908,0.0,0.0,0.0
3603,ISIC_0027909,0.0,0.0,0.0
3604,ISIC_0027910,0.0,0.0,0.0
3605,ISIC_0027911,1.0,0.0,0.0
3606,ISIC_0027912,0.0,0.0,0.0
3607,ISIC_0027913,0.0,0.0,0.0
3608,ISIC_0027914,0.0,0.0,0.0
3609,ISIC_0027915,1.0,0.0,0.0
3610,ISIC_0027916,1.0,0.0,0.0
3611,ISIC_0027917,1.0,0.0,0.0
3612,ISIC_0027918,0.0,0.0,0.0
3613,ISIC_0027919,0.0,0.0,0.0
3614,ISIC_0027920,0.0,0.0,0.0
3615,ISIC_0027921,0.0,0.0,0.0
3616,ISIC_0027922,0.0,0.0,0.0
3617,ISIC_0027923,0.0,0.0,0.0
3618,ISIC_0027924,1.0,0.0,0.0
3619,ISIC_0027925,0.0,0.0,0.0
3620,ISIC_0027926,0.0,0.0,0.0
3621,ISIC_0027927,0.0,0.0,0.0
3622,ISIC_0027928,1.0,0.0,0.0
3623,ISIC_0027929,0.0,0.0,0.0
3624,ISIC_0027930,0.0,0.0,0.0
3625,ISIC_0027931,1.0,0.0,0.0
3626,ISIC_0027932,0.0,0.0,0.0
3627,ISIC_0027933,0.0,0.0,0.0
3628,ISIC_0027934,0.0,0.0,0.0
3629,ISIC_0027935,0.0,0.0,0.0
3630,ISIC_0027936,0.0,0.0,0.0
3631,ISIC_0027937,0.0,0.0,0.0
3632,ISIC_0027938,0.0,0.0,0.0
3633,ISIC_0027939,0.0,0.0,0.0
3634,ISIC_0027940,0.0,0.0,0.0
3635,ISIC_0027941,0.0,0.0,0.0
3636,ISIC_0027942,0.0,0.0,0.0
3637,ISIC_0027943,0.0,0.0,0.0
3638,ISIC_0027944,0.0,0.0,0.0
3639,ISIC_0027945,1.0,0.0,0.0
3640,ISIC_0027946,0.0,0.0,0.0
3641,ISIC_0027947,0.0,0.0,0.0
3642,ISIC_0027948,1.0,0.0,0.0
3643,ISIC_0027949,1.0,0.0,0.0
3644,ISIC_0027950,1.0,0.0,0.0
3645,ISIC_0027951,0.0,0.0,0.0
3646,ISIC_0027952,0.0,0.0,0.0
3647,ISIC_0027953,1.0,0.0,0.0
3648,ISIC_0027954,0.0,0.0,0.0
3649,ISIC_0027955,0.0,0.0,0.0
3650,ISIC_0027956,1.0,0.0,0.0
3651,ISIC_0027957,0.0,0.0,0.0
3652,ISIC_0027958,0.0,0.0,0.0
3653,ISIC_0027959,1.0,0.0,0.0
3654,ISIC_0027960,0.0,0.0,0.0
3655,ISIC_0027961,0.0,0.0,0.0
3656,ISIC_0027962,0.0,0.0,0.0
3657,ISIC_0027963,1.0,0.0,0.0
3658,ISIC_0027964,0.0,0.0,0.0
3659,ISIC_0027965,0.0,0.0,0.0
3660,ISIC_0027966,0.0,0.0,0.0
3661,ISIC_0027967,1.0,0.0,0.0
3662,ISIC_0027968,0.0,0.0,0.0
3663,ISIC_0027969,0.0,0.0,0.0
3664,ISIC_0027970,1.0,0.0,0.0
3665,ISIC_0027971,0.0,0.0,0.0
3666,ISIC_0027972,0.0,0.0,0.0
3667,ISIC_0027973,0.0,0.0,0.0
3668,ISIC_0027974,0.0,0.0,0.0
3669,ISIC_0027975,0.0,0.0,0.0
3670,ISIC_0027976,1.0,0.0,0.0
3671,ISIC_0027977,0.0,0.0,0.0
3672,ISIC_0027978,1.0,0.0,0.0
3673,ISIC_0027979,0.0,0.0,0.0
3674,ISIC_0027980,0.0,0.0,0.0
3675,ISIC_0027981,0.0,0.0,0.0
3676,ISIC_0027982,1.0,0.0,0.0
3677,ISIC_0027983,1.0,0.0,0.0
3678,ISIC_0027984,1.0,0.0,0.0
3679,ISIC_0027985,0.0,0.0,0.0
3680,ISIC_0027986,0.0,0.0,0.0
3681,ISIC_0027987,1.0,0.0,0.0
3682,ISIC_0027988,0.0,0.0,0.0
3683,ISIC_0027989,0.0,0.0,0.0
3684,ISIC_0027990,1.0,0.0,0.0
3685,ISIC_0027991,1.0,0.0,0.0
3686,ISIC_0027992,0.0,0.0,0.0
3687,ISIC_0027993,0.0,0.0,0.0
3688,ISIC_0027994,0.0,0.0,0.0
3689,ISIC_0027995,0.0,0.0,0.0
3690,ISIC_0027996,0.0,0.0,0.0
3691,ISIC_0027997,0.0,0.0,0.0
3692,ISIC_0027998,0.0,0.0,0.0
3693,ISIC_0027999,0.0,0.0,0.0
3694,ISIC_0028000,0.0,0.0,0.0
3695,ISIC_0028001,0.0,0.0,0.0
3696,ISIC_0028002,0.0,0.0,0.0
3697,ISIC_0028003,0.0,0.0,0.0
3698,ISIC_0028004,0.0,0.0,0.0
3699,ISIC_0028005,0.0,0.0,0.0
3700,ISIC_0028006,0.0,0.0,0.0
3701,ISIC_0028007,0.0,0.0,0.0
3702,ISIC_0028008,1.0,0.0,0.0
3703,ISIC_0028009,1.0,0.0,0.0
3704,ISIC_0028010,1.0,0.0,0.0
3705,ISIC_0028011,0.0,0.0,0.0
3706,ISIC_0028012,0.0,0.0,0.0
3707,ISIC_0028013,0.0,0.0,0.0
3708,ISIC_0028014,1.0,0.0,0.0
3709,ISIC_0028015,1.0,0.0,0.0
3710,ISIC_0028016,1.0,0.0,0.0
3711,ISIC_0028017,0.0,0.0,0.0
3712,ISIC_0028018,0.0,0.0,0.0
3713,ISIC_0028019,0.0,0.0,0.0
3714,ISIC_0028020,0.0,0.0,0.0
3715,ISIC_0028021,0.0,0.0,0.0
3716,ISIC_0028022,0.0,0.0,0.0
3717,ISIC_0028023,1.0,0.0,0.0
3718,ISIC_0028024,0.0,0.0,0.0
3719,ISIC_0028025,0.0,0.0,0.0
3720,ISIC_0028026,0.0,0.0,0.0
3721,ISIC_0028027,0.0,0.0,0.0
3722,ISIC_0028028,0.0,0.0,0.0
3723,ISIC_0028029,0.0,0.0,0.0
3724,ISIC_0028030,0.0,0.0,0.0
3725,ISIC_0028031,0.0,0.0,0.0
3726,ISIC_0028032,1.0,0.0,0.0
3727,ISIC_0028033,0.0,0.0,0.0
3728,ISIC_0028034,0.0,0.0,0.0
3729,ISIC_0028035,0.0,0.0,0.0
3730,ISIC_0028036,0.0,0.0,0.0
3731,ISIC_0028037,0.0,0.0,0.0
3732,ISIC_0028038,0.0,0.0,0.0
3733,ISIC_0028039,0.0,0.0,0.0
3734,ISIC_0028040,0.0,0.0,0.0
3735,ISIC_0028041,1.0,0.0,0.0
3736,ISIC_0028042,0.0,0.0,0.0
3737,ISIC_0028043,1.0,0.0,0.0
3738,ISIC_0028044,0.0,0.0,0.0
3739,ISIC_0028045,1.0,0.0,0.0
3740,ISIC_0028046,0.0,0.0,0.0
3741,ISIC_0028047,0.0,0.0,0.0
3742,ISIC_0028048,0.0,0.0,0.0
3743,ISIC_0028049,0.0,0.0,0.0
3744,ISIC_0028050,0.0,0.0,0.0
3745,ISIC_0028051,0.0,0.0,0.0
3746,ISIC_0028052,1.0,0.0,0.0
3747,ISIC_0028053,0.0,0.0,0.0
3748,ISIC_0028054,0.0,0.0,0.0
3749,ISIC_0028055,0.0,0.0,0.0
3750,ISIC_0028056,0.0,0.0,0.0
3751,ISIC_0028057,0.0,0.0,0.0
3752,ISIC_0028058,0.0,0.0,0.0
3753,ISIC_0028059,0.0,0.0,0.0
3754,ISIC_0028060,0.0,0.0,0.0
3755,ISIC_0028061,0.0,0.0,0.0
3756,ISIC_0028062,0.0,0.0,0.0
3757,ISIC_0028063,0.0,0.0,0.0
3758,ISIC_0028064,0.0,0.0,0.0
3759,ISIC_0028065,1.0,0.0,0.0
3760,ISIC_0028066,0.0,0.0,0.0
3761,ISIC_0028067,0.0,0.0,0.0
3762,ISIC_0028068,0.0,0.0,0.0
3763,ISIC_0028069,1.0,0.0,0.0
3764,ISIC_0028070,0.0,0.0,0.0
3765,ISIC_0028071,0.0,0.0,0.0
3766,ISIC_0028072,0.0,0.0,0.0
3767,ISIC_0028073,0.0,0.0,0.0
3768,ISIC_0028074,0.0,0.0,0.0
3769,ISIC_0028075,1.0,0.0,0.0
3770,ISIC_0028076,1.0,0.0,0.0
3771,ISIC_0028077,0.0,0.0,0.0
3772,ISIC_0028078,0.0,0.0,0.0
3773,ISIC_0028079,0.0,0.0,0.0
3774,ISIC_0028080,1.0,0.0,0.0
3775,ISIC_0028081,0.0,0.0,0.0
3776,ISIC_0028082,1.0,0.0,0.0
3777,ISIC_0028083,0.0,0.0,0.0
3778,ISIC_0028084,0.0,0.0,0.0
3779,ISIC_0028085,0.0,0.0,0.0
3780,ISIC_0028086,1.0,0.0,0.0
3781,ISIC_0028087,0.0,0.0,1.0
3782,ISIC_0028088,0.0,0.0,0.0
3783,ISIC_0028089,0.0,0.0,0.0
3784,ISIC_0028090,0.0,0.0,0.0
3785,ISIC_0028091,1.0,0.0,0.0
3786,ISIC_0028092,1.0,0.0,0.0
3787,ISIC_0028093,0.0,0.0,0.0
3788,ISIC_0028094,0.0,0.0,0.0
3789,ISIC_0028095,0.0,0.0,0.0
3790,ISIC_0028096,0.0,0.0,0.0
3791,ISIC_0028097,0.0,0.0,0.0
3792,ISIC_0028098,1.0,0.0,0.0
3793,ISIC_0028099,0.0,0.0,0.0
3794,ISIC_0028100,1.0,0.0,0.0
3795,ISIC_0028101,0.0,0.0,0.0
3796,ISIC_0028102,0.0,0.0,0.0
3797,ISIC_0028103,1.0,0.0,0.0
3798,ISIC_0028104,0.0,0.0,0.0
3799,ISIC_0028105,0.0,0.0,0.0
3800,ISIC_0028106,0.0,0.0,0.0
3801,ISIC_0028107,0.0,0.0,0.0
3802,ISIC_0028108,0.0,0.0,0.0
3803,ISIC_0028109,1.0,0.0,0.0
3804,ISIC_0028110,0.0,0.0,0.0
3805,ISIC_0028111,0.0,0.0,0.0
3806,ISIC_0028112,0.0,0.0,0.0
3807,ISIC_0028113,1.0,0.0,0.0
3808,ISIC_0028114,0.0,0.0,0.0
3809,ISIC_0028115,0.0,0.0,0.0
3810,ISIC_0028116,1.0,0.0,0.0
3811,ISIC_0028117,0.0,0.0,0.0
3812,ISIC_0028118,1.0,0.0,0.0
3813,ISIC_0028119,0.0,0.0,0.0
3814,ISIC_0028120,1.0,0.0,0.0
3815,ISIC_0028121,1.0,0.0,0.0
3816,ISIC_0028122,0.0,0.0,0.0
3817,ISIC_0028123,0.0,0.0,0.0
3818,ISIC_0028124,1.0,0.0,0.0
3819,ISIC_0028125,0.0,0.0,0.0
3820,ISIC_0028126,0.0,0.0,0.0
3821,ISIC_0028127,0.0,0.0,0.0
3822,ISIC_0028128,1.0,0.0,0.0
3823,ISIC_0028129,0.0,0.0,0.0
3824,ISIC_0028130,1.0,0.0,0.0
3825,ISIC_0028131,1.0,0.0,0.0
3826,ISIC_0028132,0.0,0.0,0.0
3827,ISIC_0028133,0.0,0.0,0.0
3828,ISIC_0028134,0.0,0.0,0.0
3829,ISIC_0028135,1.0,0.0,0.0
3830,ISIC_0028136,0.0,0.0,0.0
3831,ISIC_0028137,0.0,0.0,0.0
3832,ISIC_0028138,0.0,0.0,0.0
3833,ISIC_0028139,1.0,0.0,0.0
3834,ISIC_0028140,0.0,0.0,0.0
3835,ISIC_0028141,0.0,0.0,0.0
3836,ISIC_0028142,0.0,0.0,0.0
3837,ISIC_0028143,0.0,0.0,0.0
3838,ISIC_0028144,0.0,0.0,0.0
3839,ISIC_0028145,0.0,0.0,0.0
3840,ISIC_0028146,0.0,0.0,0.0
3841,ISIC_0028147,1.0,0.0,0.0
3842,ISIC_0028148,0.0,0.0,0.0
3843,ISIC_0028149,0.0,0.0,0.0
3844,ISIC_0028150,1.0,0.0,0.0
3845,ISIC_0028151,1.0,0.0,0.0
3846,ISIC_0028152,0.0,0.0,0.0
3847,ISIC_0028153,0.0,0.0,0.0
3848,ISIC_0028154,1.0,0.0,0.0
3849,ISIC_0028155,1.0,0.0,0.0
3850,ISIC_0028156,0.0,0.0,0.0
3851,ISIC_0028157,0.0,0.0,0.0
3852,ISIC_0028158,1.0,0.0,0.0
3853,ISIC_0028159,1.0,0.0,0.0
3854,ISIC_0028160,0.0,0.0,0.0
3855,ISIC_0028161,0.0,0.0,0.0
3856,ISIC_0028162,0.0,0.0,0.0
3857,ISIC_0028163,0.0,0.0,0.0
3858,ISIC_0028164,0.0,0.0,0.0
3859,ISIC_0028165,0.0,0.0,0.0
3860,ISIC_0028166,0.0,0.0,0.0
3861,ISIC_0028167,0.0,0.0,0.0
3862,ISIC_0028168,0.0,0.0,0.0
3863,ISIC_0028169,0.0,0.0,0.0
3864,ISIC_0028170,0.0,0.0,0.0
3865,ISIC_0028171,0.0,0.0,0.0
3866,ISIC_0028172,0.0,0.0,0.0
3867,ISIC_0028173,0.0,0.0,0.0
3868,ISIC_0028174,0.0,0.0,0.0
3869,ISIC_0028175,0.0,0.0,0.0
3870,ISIC_0028176,0.0,0.0,0.0
3871,ISIC_0028177,0.0,0.0,0.0
3872,ISIC_0028178,0.0,0.0,0.0
3873,ISIC_0028179,0.0,0.0,0.0
3874,ISIC_0028180,0.0,0.0,0.0
3875,ISIC_0028181,0.0,0.0,0.0
3876,ISIC_0028182,0.0,0.0,0.0
3877,ISIC_0028183,0.0,0.0,0.0
3878,ISIC_0028184,0.0,0.0,0.0
3879,ISIC_0028185,0.0,0.0,0.0
3880,ISIC_0028186,0.0,0.0,0.0
3881,ISIC_0028187,0.0,0.0,0.0
3882,ISIC_0028188,0.0,0.0,0.0
3883,ISIC_0028189,0.0,0.0,0.0
3884,ISIC_0028190,1.0,0.0,0.0
3885,ISIC_0028191,0.0,0.0,0.0
3886,ISIC_0028192,0.0,0.0,0.0
3887,ISIC_0028193,0.0,0.0,0.0
3888,ISIC_0028194,0.0,0.0,0.0
3889,ISIC_0028195,1.0,0.0,0.0
3890,ISIC_0028196,0.0,0.0,0.0
3891,ISIC_0028197,0.0,0.0,0.0
3892,ISIC_0028198,0.0,0.0,0.0
